,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered
0,0,w7c1d29f,Red,0.0,1832.0,0,1,1,choice,1,1,2,2.0,4,4,1,1
1,1,w7c1d29f,Blue,0.0,3242.0,1,2,1,choice,3,2,-4,-4.0,4,4,2,2
2,2,w7c1d29f,Yellow,1.0,2277.0,0,3,1,choice,2,1,-5,8.0,4,4,1,1
3,3,w7c1d29f,Scene,0.0,5080.0,0,1,2,choice,3,2,3,1.0,6,6,3,3
4,4,w7c1d29f,Object,1.0,5931.0,1,2,2,choice,2,2,4,5.0,6,6,2,2
5,5,w7c1d29f,Food,0.0,3359.0,1,3,2,choice,1,1,-7,-8.0,6,6,1,1
6,6,w7c1d29f,Food,1.0,2484.0,0,1,3,choice,3,3,-3,2.0,6,6,3,3
7,7,w7c1d29f,Animal,0.0,4797.0,0,2,3,choice,1,0,9,6.0,6,6,1,1
8,8,w7c1d29f,Blue,0.0,3778.0,1,3,3,choice,2,1,-4,-1.0,6,6,2,2
9,9,w7c1d29f,Green,1.0,5062.0,0,1,4,choice,2,0,-4,-3.0,6,6,2,2
10,10,w7c1d29f,Yellow,0.0,3593.0,1,2,4,choice,1,1,-3,-4.0,6,6,1,1
11,11,w7c1d29f,Red,1.0,1632.0,1,3,4,choice,3,2,1,4.0,6,6,3,3
12,12,w7c1d29f,Animal,0.0,5005.0,1,1,5,choice,3,3,-1,-4.0,6,6,3,3
13,13,w7c1d29f,Scene,1.0,1734.0,0,2,5,choice,2,2,-7,9.0,6,6,2,2
14,14,w7c1d29f,Object,1.0,4263.0,1,3,5,choice,1,1,5,5.0,6,6,1,1
15,15,wfe9216a,Scene,1.0,7246.0,1,1,1,choice,3,1,5,-14.0,5,5,2,2
16,16,wfe9216a,Object,0.0,5883.0,1,2,1,choice,2,1,-4,-1.0,5,5,2,2
17,17,wfe9216a,Animal,0.0,3731.0,1,3,1,choice,1,1,-2,0.0,5,5,1,2
18,18,wfe9216a,Object,1.0,6613.0,0,1,2,choice,1,1,-7,-8.0,6,6,1,1
19,19,wfe9216a,Food,0.0,1011.0,0,2,2,choice,3,2,1,1.0,6,6,3,3
20,20,wfe9216a,Scene,1.0,5879.0,1,3,2,choice,2,1,1,-1.0,6,6,2,2
21,21,wfe9216a,Green,1.0,2241.0,1,1,3,choice,2,1,2,-9.0,3,3,1,1
22,22,wfe9216a,Animal,1.0,4574.0,0,2,3,choice,1,1,-8,0.0,3,3,1,1
23,23,wfe9216a,Yellow,1.0,4446.0,0,3,3,choice,3,1,-6,8.0,3,3,2,2
24,24,wfe9216a,Blue,1.0,2087.0,1,1,4,choice,3,2,1,0.0,4,4,3,3
25,25,wfe9216a,Yellow,1.0,2988.0,0,2,4,choice,1,1,-4,3.0,4,4,1,2
26,26,wfe9216a,Red,0.0,2107.0,0,3,4,choice,2,1,2,-2.0,4,4,0,1
27,27,wfe9216a,Blue,1.0,2722.0,1,1,5,choice,1,1,6,6.0,2,2,0,1
28,28,wfe9216a,Green,0.0,1695.0,1,2,5,choice,3,1,-1,-1.0,2,2,1,1
29,29,wfe9216a,Red,0.0,2822.0,1,3,5,choice,2,1,-1,6.0,2,2,1,1
30,30,w47f6859,Food,0.0,5449.0,1,1,1,choice,3,0,-1,-3.0,4,4,1,1
31,31,w47f6859,Object,1.0,1854.0,1,2,1,choice,1,1,3,-2.0,4,4,1,2
32,32,w47f6859,Animal,0.0,707.0,1,3,1,choice,2,1,-1,10.0,4,4,2,2
33,33,w47f6859,Scene,1.0,2881.0,0,1,2,choice,2,1,-5,13.0,5,5,2,2
34,34,w47f6859,Food,1.0,6069.0,0,2,2,choice,3,1,-2,10.0,5,5,2,2
35,35,w47f6859,Yellow,0.0,1990.0,1,3,2,choice,1,1,-3,-2.0,5,5,1,1
36,36,w47f6859,Scene,0.0,1180.0,0,1,3,choice,2,1,8,8.0,4,4,2,2
37,37,w47f6859,Green,0.0,2552.0,1,2,3,choice,3,2,-4,-4.0,4,4,2,2
38,38,w47f6859,Red,0.0,1526.0,0,3,3,choice,1,0,3,9.0,4,4,0,0
39,39,w47f6859,Object,0.0,3921.0,1,1,4,choice,1,0,-6,-6.0,3,3,1,1
40,40,w47f6859,Green,1.0,4501.0,1,2,4,choice,2,1,2,-3.0,3,3,0,0
41,41,w47f6859,Blue,1.0,2959.0,0,3,4,choice,3,2,-5,-22.0,3,3,2,2
42,42,w47f6859,Blue,0.0,3326.0,1,1,5,choice,1,1,-7,-3.0,1,1,0,1
43,43,w47f6859,Yellow,0.0,586.0,0,2,5,choice,3,1,1,-9.0,1,1,1,1
44,44,w47f6859,Animal,1.0,1225.0,0,3,5,choice,2,0,-3,9.0,1,1,0,0
45,45,w488be27,Blue,1.0,4993.0,0,1,1,choice,1,1,-6,-6.0,5,5,1,1
46,46,w488be27,Scene,0.0,4538.0,0,2,1,choice,2,1,3,-1.0,5,5,2,2
47,47,w488be27,Object,1.0,2514.0,0,3,1,choice,3,1,-4,-4.0,5,5,2,2
48,48,w488be27,Animal,1.0,3742.0,0,1,2,choice,2,1,-1,6.0,3,3,1,1
49,49,w488be27,Object,0.0,2391.0,0,2,2,choice,3,1,5,7.0,3,3,1,1
50,50,w488be27,Green,0.0,2073.0,0,3,2,choice,1,1,6,0.0,3,3,0,0
51,51,w488be27,Red,0.0,3897.0,1,1,3,choice,2,1,-1,-1.0,1,1,1,1
52,52,w488be27,Food,0.0,2036.0,0,2,3,choice,1,0,4,4.0,1,1,0,0
53,53,w488be27,Yellow,1.0,2997.0,1,3,3,choice,3,0,3,-5.0,1,1,0,0
54,54,w488be27,Food,1.0,3024.0,1,1,4,choice,2,1,4,6.0,2,2,0,0
55,55,w488be27,Yellow,1.0,2930.0,1,2,4,choice,1,0,3,0.0,2,2,0,0
56,56,w488be27,Blue,0.0,1539.0,1,3,4,choice,3,1,-3,-5.0,2,2,1,1
57,57,w488be27,Red,0.0,3923.0,1,1,5,choice,2,2,-3,6.0,1,1,1,1
58,58,w488be27,Green,1.0,5215.0,1,2,5,choice,3,2,6,0.0,1,1,0,0
59,59,w488be27,Animal,1.0,1901.0,1,3,5,choice,1,1,7,0.0,1,1,0,0
60,75,w973f72a,Green,1.0,2893.0,1,1,1,choice,1,1,3,3.0,3,3,0,0
61,76,w973f72a,Scene,1.0,2150.0,1,2,1,choice,2,1,3,11.0,3,3,1,1
62,77,w973f72a,Object,1.0,1932.0,1,3,1,choice,3,1,2,9.0,3,3,1,1
63,78,w973f72a,Red,1.0,2163.0,1,1,2,choice,2,1,2,2.0,3,3,1,1
64,79,w973f72a,Yellow,0.0,1550.0,1,2,2,choice,1,1,-6,-3.0,3,3,1,1
65,80,w973f72a,Blue,1.0,811.0,1,3,2,choice,3,1,1,2.0,3,3,1,1
66,81,w973f72a,Scene,0.0,4258.0,0,1,3,choice,1,0,5,0.0,1,1,0,0
67,82,w973f72a,Food,1.0,1772.0,0,2,3,choice,3,1,-5,-2.0,1,1,0,0
68,83,w973f72a,Yellow,0.0,1890.0,1,3,3,choice,2,1,-4,2.0,1,1,1,1
69,84,w973f72a,Animal,1.0,1996.0,1,1,4,choice,2,2,1,1.0,4,4,2,2
70,85,w973f72a,Food,1.0,1687.0,0,2,4,choice,1,1,-8,0.0,4,4,0,0
71,86,w973f72a,Green,1.0,1305.0,1,3,4,choice,3,2,1,10.0,4,4,2,2
72,87,w973f72a,Object,0.0,3266.0,1,1,5,choice,3,2,-1,-3.0,2,2,2,2
73,88,w973f72a,Animal,1.0,1974.0,1,2,5,choice,1,2,6,0.0,2,2,0,0
74,89,w973f72a,Red,0.0,3835.0,1,3,5,choice,2,1,-1,3.0,2,2,1,1
75,90,wd7d7085,Animal,0.0,4377.0,0,1,1,choice,1,4,8,3.0,2,2,0,1
76,91,wd7d7085,Object,1.0,2157.0,0,2,1,choice,2,4,-4,8.0,2,2,1,2
77,92,wd7d7085,Yellow,1.0,1971.0,0,3,1,choice,3,4,-5,13.0,2,2,2,3
78,93,wd7d7085,Red,0.0,2639.0,1,1,2,choice,1,3,-5,-7.0,6,6,1,1
79,94,wd7d7085,Blue,1.0,3659.0,1,2,2,choice,2,2,1,-1.0,6,6,2,2
80,95,wd7d7085,Yellow,1.0,1269.0,1,3,2,choice,3,3,3,-6.0,6,6,3,3
81,96,wd7d7085,Food,0.0,3319.0,1,1,3,choice,3,2,-3,19.0,5,5,3,3
82,97,wd7d7085,Scene,1.0,4212.0,1,2,3,choice,1,2,6,-4.0,5,5,1,2
83,98,wd7d7085,Animal,1.0,3379.0,0,3,3,choice,2,2,-4,2.0,5,5,1,1
84,99,wd7d7085,Food,1.0,1923.0,1,1,4,choice,1,2,7,7.0,5,5,1,1
85,100,wd7d7085,Green,1.0,4674.0,0,2,4,choice,3,2,-1,9.0,5,5,2,2
86,101,wd7d7085,Blue,1.0,1565.0,0,3,4,choice,2,3,-4,15.0,5,5,2,3
87,102,wd7d7085,Red,0.0,1564.0,0,1,5,choice,2,2,3,-7.0,4,4,1,3
88,103,wd7d7085,Object,1.0,2090.0,1,2,5,choice,3,2,2,10.0,4,4,1,1
89,104,wd7d7085,Scene,1.0,1751.0,0,3,5,choice,1,2,-8,5.0,4,4,1,2
90,105,w502a382,Blue,1.0,2113.0,1,1,1,choice,3,4,3,8.0,4,4,2,2
91,106,w502a382,Food,0.0,955.0,0,2,1,choice,1,4,5,2.0,4,4,0,1
92,107,w502a382,Scene,1.0,1417.0,0,3,1,choice,2,4,-4,3.0,4,4,2,2
93,108,w502a382,Animal,1.0,1853.0,1,1,2,choice,3,4,1,1.0,1,1,0,1
94,109,w502a382,Food,0.0,676.0,0,2,2,choice,2,5,5,10.0,1,1,0,1
95,110,w502a382,Yellow,1.0,1184.0,0,3,2,choice,1,3,-4,-2.0,1,1,0,0
96,111,w502a382,Animal,1.0,1225.0,1,1,3,choice,2,3,5,-1.0,1,1,0,1
97,112,w502a382,Scene,1.0,573.0,1,2,3,choice,3,4,1,-4.0,1,1,1,2
98,113,w502a382,Object,1.0,400.0,0,3,3,choice,1,3,-5,5.0,1,1,0,1
99,114,w502a382,Red,1.0,1709.0,1,1,4,choice,3,4,2,1.0,3,3,1,2
100,115,w502a382,Blue,0.0,886.0,1,2,4,choice,1,4,-9,-5.0,3,3,1,2
101,116,w502a382,Green,1.0,430.0,1,3,4,choice,2,3,1,12.0,3,3,1,2
102,117,w502a382,Yellow,1.0,1058.0,1,1,5,choice,2,3,2,3.0,2,2,0,0
103,118,w502a382,Object,0.0,1248.0,1,2,5,choice,1,4,-9,5.0,2,2,0,1
104,119,w502a382,Green,1.0,387.0,1,3,5,choice,3,3,3,5.0,2,2,1,2
105,120,w8f47681,Object,,,0,1,1,choice,2,1,7,-10.0,3,3,1,1
106,121,w8f47681,Red,0.0,60.0,1,2,1,choice,3,1,-2,4.0,3,3,2,2
107,122,w8f47681,Food,1.0,2578.0,0,3,1,choice,1,3,-5,2.0,3,3,1,2
108,123,w8f47681,Blue,0.0,3654.0,1,1,2,choice,3,3,-2,-5.0,4,4,2,2
109,124,w8f47681,Yellow,1.0,2640.0,1,2,2,choice,1,1,8,8.0,4,4,1,1
110,125,w8f47681,Green,0.0,2507.0,0,3,2,choice,2,1,1,1.0,4,4,1,1
111,126,w8f47681,Object,0.0,3130.0,1,1,3,choice,2,2,-3,0.0,5,5,1,1
112,127,w8f47681,Green,0.0,3120.0,1,2,3,choice,1,1,-3,2.0,5,5,1,1
113,128,w8f47681,Blue,0.0,3710.0,0,3,3,choice,3,3,1,1.0,5,5,3,3
114,129,w8f47681,Animal,1.0,3573.0,1,1,4,choice,1,1,7,3.0,5,5,1,1
115,130,w8f47681,Food,0.0,3286.0,0,2,4,choice,2,2,1,-2.0,5,5,1,1
116,131,w8f47681,Red,1.0,2381.0,1,3,4,choice,3,2,5,-2.0,5,5,3,3
117,132,w8f47681,Scene,1.0,2781.0,1,1,5,choice,1,1,3,3.0,5,5,1,1
118,133,w8f47681,Yellow,0.0,1125.0,1,2,5,choice,2,1,-4,-1.0,5,5,2,2
119,134,w8f47681,Animal,1.0,4168.0,0,3,5,choice,3,3,-3,-8.0,5,5,2,2
120,135,w8e2568d,Green,1.0,3342.0,1,1,1,choice,2,3,8,11.0,3,3,1,1
121,136,w8e2568d,Animal,0.0,3566.0,0,2,1,choice,1,3,6,5.0,3,3,1,2
122,137,w8e2568d,Blue,1.0,992.0,1,3,1,choice,3,3,3,17.0,3,3,1,1
123,138,w8e2568d,Animal,0.0,5411.0,0,1,2,choice,3,3,2,-5.0,4,4,2,2
124,139,w8e2568d,Yellow,1.0,2866.0,0,2,2,choice,2,1,-4,4.0,4,4,1,1
125,140,w8e2568d,Object,1.0,6104.0,0,3,2,choice,1,3,-2,9.0,4,4,1,1
126,141,w8e2568d,Food,1.0,1380.0,0,1,3,choice,3,2,-3,11.0,2,2,1,1
127,142,w8e2568d,Red,1.0,2174.0,1,2,3,choice,2,1,4,9.0,2,2,1,1
128,143,w8e2568d,Object,,,0,3,3,choice,1,2,9,-5.0,2,2,0,0
129,144,w8e2568d,Food,0.0,3208.0,1,1,4,choice,3,4,-4,9.0,1,1,1,1
130,145,w8e2568d,Scene,,,0,2,4,choice,1,2,7,7.0,1,1,0,0
131,146,w8e2568d,Red,0.0,2827.0,0,3,4,choice,2,2,3,9.0,1,1,0,0
132,147,w8e2568d,Yellow,0.0,3098.0,1,1,5,choice,2,1,-1,10.0,1,1,0,0
133,148,w8e2568d,Scene,1.0,888.0,1,2,5,choice,3,2,3,17.0,1,1,0,0
134,149,w8e2568d,Blue,1.0,3538.0,1,3,5,choice,1,2,5,7.0,1,1,0,0
135,150,w4a643e0,Animal,0.0,7458.0,0,1,1,choice,1,2,9,-8.0,4,4,0,0
136,151,w4a643e0,Scene,1.0,1250.0,0,2,1,choice,2,2,-4,-3.0,4,4,2,2
137,152,w4a643e0,Object,1.0,1761.0,0,3,1,choice,3,8,-3,7.0,4,4,2,3
138,153,w4a643e0,Blue,1.0,1704.0,0,1,2,choice,3,4,-2,-2.0,6,6,3,3
139,154,w4a643e0,Red,0.0,1355.0,0,2,2,choice,2,1,1,-8.0,6,6,2,2
140,155,w4a643e0,Green,1.0,2568.0,1,3,2,choice,1,0,3,8.0,6,6,1,1
141,156,w4a643e0,Animal,1.0,1021.0,0,1,3,choice,3,2,-1,4.0,2,2,0,0
142,157,w4a643e0,Blue,0.0,675.0,1,2,3,choice,1,1,-4,9.0,2,2,0,1
143,158,w4a643e0,Food,1.0,1081.0,0,3,3,choice,2,3,-1,2.0,2,2,2,3
144,159,w4a643e0,Object,1.0,2078.0,1,1,4,choice,3,2,3,-10.0,3,3,2,2
145,160,w4a643e0,Yellow,0.0,920.0,1,2,4,choice,1,2,-8,-7.0,3,3,1,1
146,161,w4a643e0,Food,0.0,405.0,1,3,4,choice,2,3,-3,4.0,3,3,1,2
147,162,w4a643e0,Red,1.0,1123.0,1,1,5,choice,1,0,4,3.0,2,2,0,0
148,163,w4a643e0,Yellow,0.0,777.0,1,2,5,choice,3,3,-6,12.0,2,2,2,2
149,164,w4a643e0,Scene,1.0,677.0,1,3,5,choice,2,2,8,1.0,2,2,1,2
150,165,w9f6c077,Blue,1.0,2238.0,0,1,1,choice,3,5,-1,-8.0,4,4,2,2
151,166,w9f6c077,Green,1.0,3124.0,1,2,1,choice,2,4,1,6.0,4,4,1,1
152,167,w9f6c077,Scene,0.0,2172.0,1,3,1,choice,1,4,-5,-5.0,4,4,1,1
153,168,w9f6c077,Object,1.0,3082.0,0,1,2,choice,2,2,-1,9.0,4,4,1,1
154,169,w9f6c077,Yellow,0.0,2098.0,1,2,2,choice,1,1,-6,-3.0,4,4,1,1
155,170,w9f6c077,Food,1.0,1994.0,1,3,2,choice,3,2,3,-6.0,4,4,2,2
156,171,w9f6c077,Green,1.0,5055.0,1,1,3,choice,1,2,5,2.0,2,2,1,1
157,172,w9f6c077,Red,1.0,988.0,0,2,3,choice,3,2,-1,9.0,2,2,1,1
158,173,w9f6c077,Animal,1.0,1646.0,1,3,3,choice,2,1,8,6.0,2,2,1,1
159,174,w9f6c077,Scene,0.0,2430.0,1,1,4,choice,3,3,-3,-9.0,4,4,3,3
160,175,w9f6c077,Object,0.0,3240.0,0,2,4,choice,1,2,7,1.0,4,4,0,1
161,176,w9f6c077,Red,0.0,4257.0,1,3,4,choice,2,2,-2,-4.0,4,4,2,3
162,177,w9f6c077,Food,0.0,4455.0,0,1,5,choice,2,1,2,-1.0,3,3,1,1
163,178,w9f6c077,Yellow,0.0,2117.0,1,2,5,choice,3,2,-1,-4.0,3,3,2,3
164,179,w9f6c077,Animal,1.0,1680.0,1,3,5,choice,1,1,5,5.0,3,3,1,1
165,180,w5317a1b,Blue,1.0,3728.0,1,1,1,choice,1,2,3,4.0,4,4,0,0
166,181,w5317a1b,Yellow,1.0,787.0,1,2,1,choice,2,2,5,9.0,4,4,2,2
167,182,w5317a1b,Green,1.0,1327.0,0,3,1,choice,3,3,-3,0.0,4,4,2,2
168,183,w5317a1b,Food,1.0,2579.0,0,1,2,choice,3,2,-4,-4.0,5,5,2,2
169,184,w5317a1b,Scene,1.0,2775.0,1,2,2,choice,2,2,3,3.0,5,5,2,2
170,185,w5317a1b,Green,0.0,2591.0,1,3,2,choice,1,1,-6,-6.0,5,5,0,0
171,186,w5317a1b,Animal,0.0,3479.0,1,1,3,choice,3,3,-1,-2.0,6,6,3,3
172,187,w5317a1b,Red,1.0,1443.0,1,2,3,choice,2,2,5,4.0,6,6,2,2
173,188,w5317a1b,Blue,1.0,1032.0,0,3,3,choice,1,1,-5,-6.0,6,6,1,1
174,189,w5317a1b,Animal,1.0,1489.0,1,1,4,choice,1,1,5,3.0,5,5,1,2
175,190,w5317a1b,Red,0.0,6801.0,0,2,4,choice,3,2,3,-2.0,5,5,3,3
176,191,w5317a1b,Food,1.0,3195.0,0,3,4,choice,2,2,-7,-7.0,5,5,2,2
177,192,w5317a1b,Object,1.0,1906.0,0,1,5,choice,2,2,-8,-8.0,4,4,1,1
178,193,w5317a1b,Yellow,1.0,2803.0,0,2,5,choice,1,1,-6,-4.0,4,4,1,1
179,194,w5317a1b,Scene,1.0,1036.0,0,3,5,choice,3,1,-3,8.0,4,4,3,3
180,195,w4f4cbdd,Object,1.0,2754.0,0,1,1,choice,1,4,-5,5.0,5,5,1,1
181,196,w4f4cbdd,Green,1.0,2285.0,0,2,1,choice,3,4,-1,5.0,5,5,3,3
182,197,w4f4cbdd,Food,1.0,4352.0,1,3,1,choice,2,4,5,5.0,5,5,2,2
183,198,w4f4cbdd,Red,1.0,2504.0,1,1,2,choice,3,1,5,22.0,5,5,2,2
184,199,w4f4cbdd,Scene,1.0,2080.0,1,2,2,choice,2,2,3,3.0,5,5,2,2
185,200,w4f4cbdd,Yellow,0.0,2512.0,1,3,2,choice,1,2,-7,-7.0,5,5,1,1
186,201,w4f4cbdd,Blue,1.0,4100.0,1,1,3,choice,3,1,2,10.0,3,3,1,1
187,202,w4f4cbdd,Yellow,1.0,1388.0,1,2,3,choice,2,2,4,16.0,3,3,1,2
188,203,w4f4cbdd,Animal,0.0,2490.0,1,3,3,choice,1,2,-5,-3.0,3,3,0,1
189,204,w4f4cbdd,Scene,1.0,2612.0,1,1,4,choice,3,3,1,2.0,3,3,3,3
190,205,w4f4cbdd,Food,0.0,3177.0,1,2,4,choice,2,1,-2,3.0,3,3,0,0
191,206,w4f4cbdd,Red,0.0,1762.0,0,3,4,choice,1,1,3,8.0,3,3,1,1
192,207,w4f4cbdd,Blue,1.0,2258.0,1,1,5,choice,2,1,1,0.0,5,5,1,1
193,208,w4f4cbdd,Object,1.0,1703.0,1,2,5,choice,3,3,1,1.0,5,5,3,3
194,209,w4f4cbdd,Green,1.0,1641.0,1,3,5,choice,1,1,5,5.0,5,5,1,1
195,210,w4bdc2df,Food,1.0,2935.0,1,1,1,choice,2,4,5,6.0,2,2,0,1
196,211,w4bdc2df,Red,1.0,2314.0,0,2,1,choice,3,4,-2,-2.0,2,2,1,2
197,212,w4bdc2df,Yellow,1.0,3359.0,1,3,1,choice,1,3,7,-3.0,2,2,0,1
198,213,w4bdc2df,Animal,0.0,2203.0,0,1,2,choice,1,2,5,0.0,3,3,0,1
199,214,w4bdc2df,Scene,1.0,1155.0,0,2,2,choice,3,5,-5,-11.0,3,3,2,2
200,215,w4bdc2df,Food,1.0,386.0,1,3,2,choice,2,1,1,0.0,3,3,1,1
201,216,w4bdc2df,Scene,1.0,2723.0,1,1,3,choice,1,3,6,0.0,2,2,1,2
202,217,w4bdc2df,Yellow,1.0,6768.0,1,2,3,choice,2,3,4,-4.0,2,2,1,1
203,218,w4bdc2df,Green,0.0,2302.0,0,3,3,choice,3,3,2,-8.0,2,2,1,1
204,219,w4bdc2df,Red,1.0,2778.0,1,1,4,choice,2,2,1,-16.0,2,2,1,2
205,220,w4bdc2df,Green,0.0,3244.0,0,2,4,choice,3,1,1,-17.0,2,2,1,2
206,221,w4bdc2df,Object,0.0,3264.0,0,3,4,choice,1,2,4,-8.0,2,2,0,0
207,222,w4bdc2df,Blue,1.0,1690.0,0,1,5,choice,3,1,-2,-6.0,4,4,1,1
208,223,w4bdc2df,Object,0.0,2806.0,1,2,5,choice,1,2,-3,0.0,4,4,0,0
209,224,w4bdc2df,Animal,0.0,1869.0,1,3,5,choice,2,1,-2,0.0,4,4,1,2
210,225,wd071aa9,Yellow,1.0,1770.0,1,1,1,choice,3,2,2,5.0,5,5,3,3
211,226,wd071aa9,Animal,0.0,2416.0,1,2,1,choice,2,2,-5,-12.0,5,5,2,2
212,227,wd071aa9,Object,1.0,2415.0,0,3,1,choice,1,1,-7,3.0,5,5,1,1
213,228,wd071aa9,Scene,0.0,1708.0,1,1,2,choice,2,3,-2,-3.0,4,4,2,3
214,229,wd071aa9,Food,0.0,3326.0,1,2,2,choice,3,3,-4,8.0,4,4,2,2
215,230,wd071aa9,Animal,0.0,3170.0,0,3,2,choice,1,0,8,-2.0,4,4,0,0
216,231,wd071aa9,Green,1.0,2457.0,1,1,3,choice,3,3,5,6.0,6,6,3,3
217,232,wd071aa9,Blue,0.0,3198.0,1,2,3,choice,1,1,-7,-7.0,6,6,1,1
218,233,wd071aa9,Yellow,1.0,3017.0,0,3,3,choice,2,2,-1,6.0,6,6,2,2
219,234,wd071aa9,Blue,0.0,2318.0,0,1,4,choice,2,2,7,-9.0,4,4,1,1
220,235,wd071aa9,Object,1.0,2257.0,1,2,4,choice,3,2,4,2.0,4,4,1,2
221,236,wd071aa9,Food,0.0,2775.0,1,3,4,choice,1,1,-7,3.0,4,4,1,1
222,237,wd071aa9,Scene,1.0,1136.0,1,1,5,choice,2,2,2,2.0,4,4,2,2
223,238,wd071aa9,Green,0.0,3979.0,1,2,5,choice,1,2,-8,-8.0,4,4,1,1
224,239,wd071aa9,Red,1.0,1797.0,1,3,5,choice,3,2,1,11.0,4,4,1,2
225,240,w8d56791,Red,,,0,1,1,choice,1,3,5,-1.0,4,4,0,1
226,241,w8d56791,Yellow,,,0,2,1,choice,2,3,-1,10.0,4,4,2,2
227,242,w8d56791,Green,,,0,3,1,choice,3,3,-3,-17.0,4,4,2,2
228,243,w8d56791,Scene,1.0,2697.0,0,1,2,choice,1,3,-5,-1.0,4,4,1,1
229,244,w8d56791,Food,0.0,1048.0,0,2,2,choice,3,4,6,1.0,4,4,1,1
230,245,w8d56791,Object,1.0,3736.0,0,3,2,choice,2,4,-1,-8.0,4,4,2,2
231,246,w8d56791,Scene,0.0,2456.0,1,1,3,choice,3,3,-2,7.0,1,1,0,0
232,247,w8d56791,Yellow,1.0,827.0,1,2,3,choice,2,3,4,-2.0,1,1,0,1
233,248,w8d56791,Animal,0.0,575.0,0,3,3,choice,1,3,7,9.0,1,1,0,0
234,249,w8d56791,Food,1.0,3356.0,0,1,4,choice,1,5,-5,9.0,2,2,0,1
235,250,w8d56791,Blue,0.0,2898.0,1,2,4,choice,2,4,-2,-2.0,2,2,0,1
236,251,w8d56791,Object,1.0,2894.0,1,3,4,choice,3,4,1,9.0,2,2,2,2
237,252,w8d56791,Red,1.0,2511.0,1,1,5,choice,2,2,5,8.0,4,4,1,1
238,253,w8d56791,Animal,0.0,1766.0,1,2,5,choice,3,3,-6,9.0,4,4,1,1
239,254,w8d56791,Green,0.0,4433.0,1,3,5,choice,1,3,-7,1.0,4,4,1,1
240,255,wf93dad0,Object,1.0,6606.0,0,1,1,choice,1,1,-6,-2.0,4,4,1,1
241,256,wf93dad0,Animal,0.0,1301.0,0,2,1,choice,3,3,6,13.0,4,4,2,2
242,257,wf93dad0,Food,1.0,2313.0,0,3,1,choice,2,1,-2,-9.0,4,4,1,1
243,258,wf93dad0,Scene,1.0,2827.0,1,1,2,choice,2,2,1,9.0,5,5,2,2
244,259,wf93dad0,Food,0.0,4803.0,1,2,2,choice,1,1,-7,4.0,5,5,1,1
245,260,wf93dad0,Yellow,1.0,1742.0,1,3,2,choice,3,2,1,16.0,5,5,2,2
