,wid,game,item,recalled,outcome,remembered_outcome,outcome_mem_difference,dimension_shown
0,w04c1659,1,Food_Blue,True,-3,6.0,-9.0,True
1,w04c1659,1,Food_Red,True,6,3.0,3.0,False
2,w04c1659,1,Object_Red,True,-7,5.0,-12.0,False
3,w04c1659,1,Scene_Blue,True,8,3.0,5.0,True
4,w04c1659,1,Scene_Red,True,4,-9.0,13.0,False
5,w04c1659,1,Scene_Yellow,False,-9,-6.0,-3.0,False
6,w04c1659,2,Animal_Red,False,-7,5.0,-12.0,False
7,w04c1659,2,Food_Green,True,-5,5.0,-10.0,True
8,w04c1659,2,Food_Red,True,3,3.0,0.0,True
9,w04c1659,2,Food_Yellow,False,4,9.0,-5.0,True
10,w04c1659,2,Object_Red,False,6,3.0,3.0,False
11,w04c1659,2,Object_Yellow,True,-8,-2.0,-6.0,False
12,w04c1659,3,Animal_Blue,False,-8,3.0,-11.0,False
13,w04c1659,3,Animal_Green,True,7,-7.0,14.0,True
14,w04c1659,3,Animal_Yellow,True,5,-3.0,8.0,False
15,w04c1659,3,Object_Blue,False,9,-3.0,12.0,False
16,w04c1659,3,Object_Green,True,-6,9.0,-15.0,True
17,w04c1659,3,Scene_Green,True,-4,8.0,-12.0,True
18,w04c1659,4,Animal_Yellow,True,-3,5.0,-8.0,False
19,w04c1659,4,Food_Blue,True,6,-3.0,9.0,True
20,w04c1659,4,Food_Green,False,-9,-6.0,-3.0,True
21,w04c1659,4,Food_Yellow,True,5,4.0,1.0,True
22,w04c1659,4,Scene_Green,True,7,7.0,0.0,False
23,w04c1659,4,Scene_Yellow,True,-4,-8.0,4.0,False
24,w04c1659,5,Animal_Blue,False,4,5.0,-1.0,True
25,w04c1659,5,Animal_Green,True,-6,3.0,-9.0,True
26,w04c1659,5,Animal_Red,True,3,-5.0,8.0,True
27,w04c1659,5,Object_Blue,True,-7,-4.0,-3.0,False
28,w04c1659,5,Scene_Blue,True,5,6.0,-1.0,False
29,w04c1659,5,Scene_Red,True,-1,-8.0,7.0,False
30,w0a90f7a,1,Animal_Blue,True,-4,-6.0,2.0,True
31,w0a90f7a,1,Animal_Yellow,False,6,4.0,2.0,True
32,w0a90f7a,1,Food_Blue,False,-3,5.0,-8.0,False
33,w0a90f7a,1,Object_Blue,False,5,4.0,1.0,False
34,w0a90f7a,1,Object_Green,False,7,3.0,4.0,False
35,w0a90f7a,1,Object_Yellow,True,-8,-3.0,-5.0,False
36,w0a90f7a,2,Animal_Blue,True,6,-6.0,12.0,False
37,w0a90f7a,2,Animal_Green,True,5,4.0,1.0,False
38,w0a90f7a,2,Animal_Red,True,-7,6.0,-13.0,False
39,w0a90f7a,2,Object_Red,False,-8,-5.0,-3.0,False
40,w0a90f7a,2,Scene_Green,True,-4,4.0,-8.0,True
41,w0a90f7a,2,Scene_Red,True,9,9.0,0.0,True
42,w0a90f7a,3,Animal_Red,True,8,6.0,2.0,True
43,w0a90f7a,3,Food_Green,False,-6,5.0,-11.0,False
44,w0a90f7a,3,Food_Red,True,7,-6.0,13.0,True
45,w0a90f7a,3,Food_Yellow,False,-2,4.0,-6.0,False
46,w0a90f7a,3,Object_Green,False,5,4.0,1.0,False
47,w0a90f7a,3,Object_Red,False,-9,-9.0,0.0,True
48,w0a90f7a,4,Animal_Green,False,9,4.0,5.0,False
49,w0a90f7a,4,Animal_Yellow,True,-6,-4.0,-2.0,True
50,w0a90f7a,4,Food_Green,True,-2,-2.0,0.0,False
51,w0a90f7a,4,Scene_Green,True,-8,6.0,-14.0,False
52,w0a90f7a,4,Scene_Red,True,5,9.0,-4.0,False
53,w0a90f7a,4,Scene_Yellow,True,4,5.0,-1.0,True
54,w0a90f7a,5,Food_Blue,False,-3,6.0,-9.0,True
55,w0a90f7a,5,Food_Red,False,9,-6.0,15.0,False
56,w0a90f7a,5,Food_Yellow,False,-7,4.0,-11.0,False
57,w0a90f7a,5,Object_Yellow,True,8,-4.0,12.0,False
58,w0a90f7a,5,Scene_Blue,False,6,6.0,0.0,True
59,w0a90f7a,5,Scene_Yellow,False,-4,4.0,-8.0,False
60,w13816ba,1,Food_Green,True,-2,-2.0,0.0,False
61,w13816ba,1,Food_Red,True,5,5.0,0.0,False
62,w13816ba,1,Object_Red,True,-9,-9.0,0.0,True
63,w13816ba,1,Scene_Blue,True,-7,-9.0,2.0,False
64,w13816ba,1,Scene_Green,True,4,5.0,-1.0,False
65,w13816ba,1,Scene_Red,True,6,9.0,-3.0,False
66,w13816ba,2,Animal_Green,True,9,6.0,3.0,False
67,w13816ba,2,Food_Green,True,-6,-9.0,3.0,False
68,w13816ba,2,Food_Yellow,True,1,1.0,0.0,False
69,w13816ba,2,Object_Blue,True,8,9.0,-1.0,True
70,w13816ba,2,Object_Green,False,-7,-9.0,2.0,True
71,w13816ba,2,Object_Yellow,True,-2,-2.0,0.0,True
72,w13816ba,3,Animal_Blue,True,1,1.0,0.0,True
73,w13816ba,3,Animal_Yellow,True,-6,-5.0,-1.0,True
74,w13816ba,3,Food_Blue,False,-7,-5.0,-2.0,False
75,w13816ba,3,Food_Red,True,9,9.0,0.0,False
76,w13816ba,3,Food_Yellow,True,-4,-4.0,0.0,False
77,w13816ba,3,Scene_Yellow,True,8,9.0,-1.0,False
78,w13816ba,4,Animal_Blue,True,-6,-9.0,3.0,True
79,w13816ba,4,Animal_Red,True,-3,3.0,-6.0,False
80,w13816ba,4,Animal_Yellow,True,7,8.0,-1.0,False
81,w13816ba,4,Object_Blue,True,2,1.0,1.0,True
82,w13816ba,4,Scene_Blue,True,5,5.0,0.0,True
83,w13816ba,4,Scene_Yellow,True,-4,-4.0,0.0,False
84,w13816ba,5,Animal_Green,True,7,9.0,-2.0,True
85,w13816ba,5,Object_Green,True,6,5.0,1.0,True
86,w13816ba,5,Object_Red,True,-3,-3.0,0.0,False
87,w13816ba,5,Object_Yellow,False,-5,-3.0,-2.0,False
88,w13816ba,5,Scene_Green,False,-8,-8.0,0.0,True
89,w13816ba,5,Scene_Red,True,2,3.0,-1.0,False
90,w192a97f,1,Animal_Green,True,8,-3.0,11.0,False
91,w192a97f,1,Animal_Red,False,-6,-7.0,1.0,True
92,w192a97f,1,Animal_Yellow,True,-3,3.0,-6.0,False
93,w192a97f,1,Object_Red,False,-7,-9.0,2.0,True
94,w192a97f,1,Object_Yellow,True,1,4.0,-3.0,False
95,w192a97f,1,Scene_Red,True,9,-9.0,18.0,True
96,w192a97f,2,Food_Green,False,-9,-5.0,-4.0,True
97,w192a97f,2,Food_Yellow,True,5,5.0,0.0,True
98,w192a97f,2,Object_Blue,True,-3,-3.0,0.0,False
99,w192a97f,2,Object_Green,True,4,-4.0,8.0,False
100,w192a97f,2,Object_Yellow,True,-2,-2.0,0.0,False
101,w192a97f,2,Scene_Green,False,6,-1.0,7.0,False
102,w192a97f,3,Animal_Yellow,True,-3,3.0,-6.0,False
103,w192a97f,3,Food_Blue,True,2,-2.0,4.0,True
104,w192a97f,3,Food_Red,True,6,6.0,0.0,False
105,w192a97f,3,Food_Yellow,True,-7,-7.0,0.0,False
106,w192a97f,3,Scene_Blue,True,-9,-9.0,0.0,True
107,w192a97f,3,Scene_Yellow,True,8,8.0,0.0,False
108,w192a97f,4,Animal_Blue,False,4,4.0,0.0,True
109,w192a97f,4,Animal_Green,True,-6,-5.0,-1.0,True
110,w192a97f,4,Food_Green,True,-5,-5.0,0.0,False
111,w192a97f,4,Scene_Blue,True,-9,-9.0,0.0,False
112,w192a97f,4,Scene_Green,True,8,-2.0,10.0,False
113,w192a97f,4,Scene_Yellow,True,3,3.0,0.0,False
114,w192a97f,5,Animal_Blue,True,8,7.0,1.0,False
115,w192a97f,5,Food_Blue,True,-6,-6.0,0.0,False
116,w192a97f,5,Food_Red,True,3,3.0,0.0,True
117,w192a97f,5,Object_Blue,True,-4,-4.0,0.0,False
118,w192a97f,5,Object_Green,True,9,9.0,0.0,False
119,w192a97f,5,Object_Red,True,-7,-7.0,0.0,True
120,w1ad74ca,1,Animal_Red,False,-2,-2.0,0.0,False
121,w1ad74ca,1,Food_Blue,True,6,5.0,1.0,True
122,w1ad74ca,1,Food_Red,True,-7,2.0,-9.0,True
123,w1ad74ca,1,Food_Yellow,True,5,-4.0,9.0,True
124,w1ad74ca,1,Scene_Blue,True,-4,-5.0,1.0,False
125,w1ad74ca,1,Scene_Red,True,8,8.0,0.0,False
126,w1ad74ca,2,Animal_Green,True,-4,4.0,-8.0,False
127,w1ad74ca,2,Animal_Red,True,-6,-5.0,-1.0,True
128,w1ad74ca,2,Animal_Yellow,True,9,8.0,1.0,False
129,w1ad74ca,2,Object_Red,True,8,3.0,5.0,True
130,w1ad74ca,2,Scene_Green,True,1,1.0,0.0,False
131,w1ad74ca,2,Scene_Red,False,-5,-6.0,1.0,True
132,w1ad74ca,3,Animal_Blue,True,-1,-1.0,0.0,False
133,w1ad74ca,3,Animal_Yellow,True,6,8.0,-2.0,False
134,w1ad74ca,3,Object_Yellow,True,4,3.0,1.0,False
135,w1ad74ca,3,Scene_Blue,True,8,-6.0,14.0,True
136,w1ad74ca,3,Scene_Green,True,-2,1.0,-3.0,True
137,w1ad74ca,3,Scene_Yellow,True,-7,-8.0,1.0,True
138,w1ad74ca,4,Food_Green,False,-2,-1.0,-1.0,False
139,w1ad74ca,4,Food_Yellow,True,8,8.0,0.0,False
140,w1ad74ca,4,Object_Blue,False,3,5.0,-2.0,False
141,w1ad74ca,4,Object_Green,True,6,2.0,4.0,False
142,w1ad74ca,4,Object_Yellow,True,-7,-8.0,1.0,False
143,w1ad74ca,4,Scene_Yellow,True,-5,-8.0,3.0,True
144,w1ad74ca,5,Animal_Blue,True,-9,-8.0,-1.0,False
145,w1ad74ca,5,Food_Blue,True,4,6.0,-2.0,False
146,w1ad74ca,5,Food_Red,True,-1,-1.0,0.0,True
147,w1ad74ca,5,Object_Blue,False,6,4.0,2.0,False
148,w1ad74ca,5,Object_Green,False,-7,-3.0,-4.0,False
149,w1ad74ca,5,Object_Red,False,3,2.0,1.0,True
150,w29215b1,1,Food_Blue,True,-9,4.0,-13.0,False
151,w29215b1,1,Food_Green,False,8,-3.0,11.0,False
152,w29215b1,1,Food_Yellow,True,6,-3.0,9.0,False
153,w29215b1,1,Object_Blue,False,4,2.0,2.0,False
154,w29215b1,1,Object_Yellow,False,-3,-5.0,2.0,False
155,w29215b1,1,Scene_Yellow,True,-5,4.0,-9.0,True
156,w29215b1,2,Animal_Blue,False,-8,-3.0,-5.0,False
157,w29215b1,2,Animal_Red,True,7,-8.0,15.0,False
158,w29215b1,2,Animal_Yellow,False,3,2.0,1.0,False
159,w29215b1,2,Food_Red,False,-2,5.0,-7.0,False
160,w29215b1,2,Scene_Blue,True,4,-4.0,8.0,True
161,w29215b1,2,Scene_Red,False,-6,-4.0,-2.0,True
162,w29215b1,3,Food_Yellow,True,5,-5.0,10.0,False
163,w29215b1,3,Object_Green,True,-6,-3.0,-3.0,True
164,w29215b1,3,Object_Red,True,8,-8.0,16.0,True
165,w29215b1,3,Object_Yellow,False,-4,-4.0,0.0,True
166,w29215b1,3,Scene_Green,True,1,1.0,0.0,False
167,w29215b1,3,Scene_Yellow,False,-2,-4.0,2.0,False
168,w29215b1,4,Animal_Green,True,4,-4.0,8.0,False
169,w29215b1,4,Object_Blue,True,-1,-1.0,0.0,True
170,w29215b1,4,Object_Green,True,5,-5.0,10.0,False
171,w29215b1,4,Scene_Blue,True,9,-6.0,15.0,True
172,w29215b1,4,Scene_Green,True,-7,-7.0,0.0,False
173,w29215b1,4,Scene_Red,True,-6,9.0,-15.0,False
174,w29215b1,5,Animal_Blue,False,6,-6.0,12.0,False
175,w29215b1,5,Animal_Green,False,4,4.0,0.0,False
176,w29215b1,5,Animal_Red,True,-7,-5.0,-2.0,False
177,w29215b1,5,Food_Blue,True,-9,-9.0,0.0,False
178,w29215b1,5,Food_Red,False,8,-5.0,13.0,False
179,w29215b1,5,Object_Red,True,-5,-5.0,0.0,True
180,w2b9a138,1,Animal_Blue,True,8,6.0,2.0,False
181,w2b9a138,1,Object_Blue,False,-4,-4.0,0.0,False
182,w2b9a138,1,Object_Green,True,-3,-9.0,6.0,False
183,w2b9a138,1,Object_Yellow,True,6,8.0,-2.0,False
184,w2b9a138,1,Scene_Blue,True,-5,5.0,-10.0,True
185,w2b9a138,1,Scene_Green,True,9,8.0,1.0,True
186,w2b9a138,2,Animal_Red,True,-8,-8.0,0.0,True
187,w2b9a138,2,Food_Green,True,-6,-3.0,-3.0,False
188,w2b9a138,2,Food_Red,False,2,-2.0,4.0,True
189,w2b9a138,2,Scene_Blue,True,-9,-6.0,-3.0,False
190,w2b9a138,2,Scene_Green,True,3,6.0,-3.0,False
191,w2b9a138,2,Scene_Red,True,7,7.0,0.0,True
192,w2b9a138,3,Food_Blue,True,5,-3.0,8.0,False
193,w2b9a138,3,Food_Yellow,True,-8,2.0,-10.0,True
194,w2b9a138,3,Object_Blue,True,-3,-3.0,0.0,False
195,w2b9a138,3,Object_Red,False,7,-6.0,13.0,False
196,w2b9a138,3,Object_Yellow,True,-6,-8.0,2.0,True
197,w2b9a138,3,Scene_Yellow,True,9,9.0,0.0,True
198,w2b9a138,4,Animal_Blue,True,-3,-3.0,0.0,False
199,w2b9a138,4,Animal_Green,True,6,-4.0,10.0,False
200,w2b9a138,4,Food_Blue,False,9,7.0,2.0,True
201,w2b9a138,4,Food_Green,False,-7,-9.0,2.0,True
202,w2b9a138,4,Food_Yellow,True,-5,-6.0,1.0,True
203,w2b9a138,4,Object_Green,False,4,5.0,-1.0,False
204,w2b9a138,5,Animal_Green,True,-5,-6.0,1.0,True
205,w2b9a138,5,Animal_Red,False,4,4.0,0.0,False
206,w2b9a138,5,Animal_Yellow,False,2,5.0,-3.0,False
207,w2b9a138,5,Object_Red,False,-9,3.0,-12.0,False
208,w2b9a138,5,Scene_Red,False,7,8.0,-1.0,False
209,w2b9a138,5,Scene_Yellow,False,-6,2.0,-8.0,False
210,w2d4c98d,1,Animal_Green,True,-5,,,False
211,w2d4c98d,1,Animal_Red,True,1,,,False
212,w2d4c98d,1,Food_Green,True,8,,,False
213,w2d4c98d,1,Object_Blue,True,9,,,True
214,w2d4c98d,1,Object_Green,True,-7,,,False
215,w2d4c98d,1,Object_Red,True,-3,,,False
216,w2d4c98d,2,Animal_Blue,True,4,4.0,0.0,True
217,w2d4c98d,2,Object_Blue,False,-7,9.0,-16.0,False
218,w2d4c98d,2,Object_Green,True,9,9.0,0.0,False
219,w2d4c98d,2,Object_Red,True,-3,-3.0,0.0,False
220,w2d4c98d,2,Scene_Blue,True,5,5.0,0.0,False
221,w2d4c98d,2,Scene_Green,True,-6,-6.0,0.0,False
222,w2d4c98d,3,Animal_Blue,True,-1,-1.0,0.0,False
223,w2d4c98d,3,Animal_Yellow,True,7,7.0,0.0,False
224,w2d4c98d,3,Food_Blue,True,9,9.0,0.0,False
225,w2d4c98d,3,Food_Green,True,-5,-5.0,0.0,True
226,w2d4c98d,3,Food_Yellow,True,-8,-8.0,0.0,False
227,w2d4c98d,3,Object_Yellow,True,4,4.0,0.0,False
228,w2d4c98d,4,Animal_Red,True,6,6.0,0.0,False
229,w2d4c98d,4,Animal_Yellow,True,-9,-9.0,0.0,True
230,w2d4c98d,4,Food_Red,True,-2,-2.0,0.0,False
231,w2d4c98d,4,Scene_Green,True,3,3.0,0.0,False
232,w2d4c98d,4,Scene_Red,True,-5,-5.0,0.0,False
233,w2d4c98d,4,Scene_Yellow,True,4,4.0,0.0,True
234,w2d4c98d,5,Food_Red,True,1,1.0,0.0,False
235,w2d4c98d,5,Food_Yellow,True,-9,-8.0,-1.0,False
236,w2d4c98d,5,Object_Yellow,True,6,8.0,-2.0,False
237,w2d4c98d,5,Scene_Blue,True,-2,-2.0,0.0,True
238,w2d4c98d,5,Scene_Red,True,-7,-7.0,0.0,True
239,w2d4c98d,5,Scene_Yellow,True,8,8.0,0.0,True
240,w2f45fb6,1,Animal_Blue,True,3,7.0,-4.0,False
241,w2f45fb6,1,Animal_Green,True,-4,9.0,-13.0,False
242,w2f45fb6,1,Animal_Yellow,False,2,,,False
243,w2f45fb6,1,Food_Green,False,-8,,,True
244,w2f45fb6,1,Scene_Blue,True,-6,-7.0,1.0,False
245,w2f45fb6,1,Scene_Green,False,9,,,False
246,w2f45fb6,2,Food_Blue,True,6,8.0,-2.0,False
247,w2f45fb6,2,Food_Red,True,7,6.0,1.0,False
248,w2f45fb6,2,Food_Yellow,True,-8,-8.0,0.0,False
249,w2f45fb6,2,Object_Blue,True,-4,-4.0,0.0,False
250,w2f45fb6,2,Object_Yellow,False,9,,,False
251,w2f45fb6,2,Scene_Yellow,True,-2,-1.0,-1.0,True
252,w2f45fb6,3,Animal_Green,True,-4,-3.0,-1.0,True
253,w2f45fb6,3,Animal_Yellow,True,5,5.0,0.0,True
254,w2f45fb6,3,Food_Green,True,-6,-6.0,0.0,False
255,w2f45fb6,3,Food_Red,True,8,8.0,0.0,False
256,w2f45fb6,3,Food_Yellow,True,-3,-2.0,-1.0,False
257,w2f45fb6,3,Object_Green,True,9,9.0,0.0,False
258,w2f45fb6,4,Animal_Red,True,6,6.0,0.0,False
259,w2f45fb6,4,Object_Red,True,-3,-2.0,-1.0,False
260,w2f45fb6,4,Object_Yellow,True,4,4.0,0.0,False
261,w2f45fb6,4,Scene_Green,True,9,8.0,1.0,True
262,w2f45fb6,4,Scene_Red,True,-5,-5.0,0.0,True
263,w2f45fb6,4,Scene_Yellow,True,-7,-7.0,0.0,True
264,w2f45fb6,5,Animal_Blue,True,2,2.0,0.0,False
265,w2f45fb6,5,Animal_Red,True,-3,-4.0,1.0,False
266,w2f45fb6,5,Food_Blue,True,7,6.0,1.0,False
267,w2f45fb6,5,Object_Blue,True,-8,-8.0,0.0,True
268,w2f45fb6,5,Object_Green,True,-4,-4.0,0.0,True
269,w2f45fb6,5,Object_Red,True,9,8.0,1.0,True
270,w2fdc513,1,Animal_Green,False,-7,-5.0,-2.0,True
271,w2fdc513,1,Animal_Red,True,8,-3.0,11.0,True
272,w2fdc513,1,Animal_Yellow,False,-6,-4.0,-2.0,True
273,w2fdc513,1,Object_Yellow,True,9,8.0,1.0,False
274,w2fdc513,1,Scene_Green,True,3,2.0,1.0,False
275,w2fdc513,1,Scene_Yellow,False,-4,5.0,-9.0,False
276,w2fdc513,2,Animal_Blue,True,-6,-5.0,-1.0,False
277,w2fdc513,2,Animal_Green,True,9,6.0,3.0,True
278,w2fdc513,2,Food_Blue,True,4,4.0,0.0,False
279,w2fdc513,2,Food_Green,True,-2,3.0,-5.0,True
280,w2fdc513,2,Food_Yellow,False,-3,3.0,-6.0,False
281,w2fdc513,2,Object_Blue,False,5,-2.0,7.0,False
282,w2fdc513,3,Animal_Blue,False,-1,-2.0,1.0,True
283,w2fdc513,3,Animal_Yellow,True,3,8.0,-5.0,False
284,w2fdc513,3,Object_Yellow,True,-6,-8.0,2.0,False
285,w2fdc513,3,Scene_Blue,True,7,5.0,2.0,True
286,w2fdc513,3,Scene_Red,True,-8,-4.0,-4.0,False
287,w2fdc513,3,Scene_Yellow,True,4,4.0,0.0,False
288,w2fdc513,4,Animal_Red,True,-8,-8.0,0.0,True
289,w2fdc513,4,Food_Blue,True,7,4.0,3.0,False
290,w2fdc513,4,Food_Red,False,4,-3.0,7.0,False
291,w2fdc513,4,Food_Yellow,False,-9,-9.0,0.0,False
292,w2fdc513,4,Scene_Blue,True,-3,-2.0,-1.0,False
293,w2fdc513,4,Scene_Red,True,6,8.0,-2.0,False
294,w2fdc513,5,Food_Green,True,4,4.0,0.0,False
295,w2fdc513,5,Food_Red,False,-5,-3.0,-2.0,False
296,w2fdc513,5,Object_Blue,False,-9,-8.0,-1.0,False
297,w2fdc513,5,Object_Green,True,6,5.0,1.0,False
298,w2fdc513,5,Object_Red,False,8,-7.0,15.0,False
299,w2fdc513,5,Scene_Green,False,-7,6.0,-13.0,True
300,w3946928,1,Animal_Blue,True,3,4.0,-1.0,False
301,w3946928,1,Animal_Green,True,6,5.0,1.0,True
302,w3946928,1,Animal_Yellow,True,-7,-7.0,0.0,False
303,w3946928,1,Food_Yellow,True,-8,-8.0,0.0,False
304,w3946928,1,Scene_Blue,True,-4,-6.0,2.0,False
305,w3946928,1,Scene_Yellow,False,9,6.0,3.0,False
306,w3946928,2,Animal_Red,True,6,-6.0,12.0,True
307,w3946928,2,Food_Green,False,9,-5.0,14.0,False
308,w3946928,2,Food_Red,False,-3,6.0,-9.0,False
309,w3946928,2,Object_Blue,False,7,5.0,2.0,False
310,w3946928,2,Object_Green,False,-4,4.0,-8.0,False
311,w3946928,2,Object_Red,True,-5,-6.0,1.0,False
312,w3946928,3,Food_Blue,False,-8,-7.0,-1.0,False
313,w3946928,3,Food_Red,True,9,8.0,1.0,False
314,w3946928,3,Food_Yellow,True,-3,-6.0,3.0,False
315,w3946928,3,Object_Blue,False,7,4.0,3.0,True
316,w3946928,3,Object_Yellow,True,-2,-3.0,1.0,True
317,w3946928,3,Scene_Yellow,True,4,4.0,0.0,False
318,w3946928,4,Animal_Green,True,-7,7.0,-14.0,True
319,w3946928,4,Animal_Red,False,9,-6.0,15.0,True
320,w3946928,4,Animal_Yellow,False,-3,-5.0,2.0,True
321,w3946928,4,Object_Green,False,6,-1.0,7.0,False
322,w3946928,4,Scene_Green,False,4,4.0,0.0,False
323,w3946928,4,Scene_Red,True,-5,3.0,-8.0,False
324,w3946928,5,Animal_Blue,True,-2,4.0,-6.0,False
325,w3946928,5,Food_Blue,False,8,8.0,0.0,True
326,w3946928,5,Food_Green,False,-4,2.0,-6.0,True
327,w3946928,5,Scene_Blue,False,-7,3.0,-10.0,False
328,w3946928,5,Scene_Green,True,5,5.0,0.0,False
329,w3946928,5,Scene_Red,True,3,3.0,0.0,False
330,w47f6859,1,Animal_Blue,True,8,3.0,5.0,False
331,w47f6859,1,Animal_Green,True,-9,7.0,-16.0,False
332,w47f6859,1,Food_Blue,False,-6,-8.0,2.0,True
333,w47f6859,1,Food_Green,False,7,7.0,0.0,True
334,w47f6859,1,Food_Red,True,-2,-2.0,0.0,True
335,w47f6859,1,Object_Green,True,3,-2.0,5.0,False
336,w47f6859,2,Animal_Red,True,6,7.0,-1.0,False
337,w47f6859,2,Food_Blue,False,8,4.0,4.0,False
338,w47f6859,2,Food_Red,True,-7,8.0,-15.0,False
339,w47f6859,2,Food_Yellow,True,-3,-2.0,-1.0,False
340,w47f6859,2,Scene_Blue,True,-9,9.0,-18.0,True
341,w47f6859,2,Scene_Red,True,4,4.0,0.0,True
342,w47f6859,3,Food_Green,True,-7,-7.0,0.0,False
343,w47f6859,3,Object_Green,False,-6,-6.0,0.0,False
344,w47f6859,3,Object_Red,False,3,9.0,-6.0,False
345,w47f6859,3,Object_Yellow,True,5,,,False
346,w47f6859,3,Scene_Green,True,9,9.0,0.0,True
347,w47f6859,3,Scene_Yellow,True,-1,-1.0,0.0,True
348,w47f6859,4,Animal_Blue,True,9,-8.0,17.0,False
349,w47f6859,4,Animal_Green,False,-5,4.0,-9.0,False
350,w47f6859,4,Object_Blue,True,-6,-6.0,0.0,True
351,w47f6859,4,Scene_Blue,False,-8,-8.0,0.0,False
352,w47f6859,4,Scene_Green,False,7,-7.0,14.0,False
353,w47f6859,4,Scene_Yellow,True,2,2.0,0.0,False
354,w47f6859,5,Animal_Red,False,-5,9.0,-14.0,False
355,w47f6859,5,Animal_Yellow,False,2,,,False
356,w47f6859,5,Food_Yellow,False,3,-2.0,5.0,False
357,w47f6859,5,Object_Blue,False,-7,-3.0,-4.0,True
358,w47f6859,5,Object_Red,False,9,9.0,0.0,False
359,w47f6859,5,Object_Yellow,True,-4,-7.0,3.0,False
360,w488be27,1,Animal_Yellow,True,2,2.0,0.0,False
361,w488be27,1,Object_Blue,True,-6,-6.0,0.0,True
362,w488be27,1,Object_Green,True,7,7.0,0.0,False
363,w488be27,1,Object_Yellow,False,-5,-5.0,0.0,False
364,w488be27,1,Scene_Green,True,-1,-1.0,0.0,False
365,w488be27,1,Scene_Yellow,True,4,,,False
366,w488be27,2,Animal_Blue,False,-4,,,True
367,w488be27,2,Animal_Red,True,3,6.0,-3.0,True
368,w488be27,2,Food_Blue,True,-7,-7.0,0.0,False
369,w488be27,2,Object_Blue,True,8,7.0,1.0,False
370,w488be27,2,Object_Green,False,6,,,False
371,w488be27,2,Object_Red,False,-9,,,False
372,w488be27,3,Food_Yellow,False,4,4.0,0.0,False
373,w488be27,3,Object_Red,True,2,,,True
374,w488be27,3,Object_Yellow,False,-7,-7.0,0.0,False
375,w488be27,3,Scene_Blue,False,-5,5.0,-10.0,False
